[I 2025-07-23 18:16:08.311 ServerApp] Kernel restarted: c04f2b15-65ea-4e06-b3e3-73a7488807e7
[I 2025-07-23 18:16:08.577 ServerApp] Starting buffering for c04f2b15-65ea-4e06-b3e3-73a7488807e7:0c1d361c-6094-45cc-99d7-071d8a06b113
[I 2025-07-23 18:16:08.868 ServerApp] Restoring connection for c04f2b15-65ea-4e06-b3e3-73a7488807e7:0c1d361c-6094-45cc-99d7-071d8a06b113
[I 2025-07-23 18:17:17.254 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:17:31.087 ServerApp] Kernel restarted: c04f2b15-65ea-4e06-b3e3-73a7488807e7
[I 2025-07-23 18:17:31.402 ServerApp] Starting buffering for c04f2b15-65ea-4e06-b3e3-73a7488807e7:0c1d361c-6094-45cc-99d7-071d8a06b113
[I 2025-07-23 18:17:31.710 ServerApp] Restoring connection for c04f2b15-65ea-4e06-b3e3-73a7488807e7:0c1d361c-6094-45cc-99d7-071d8a06b113
[I 2025-07-23 18:17:54.839 ServerApp] Saving file at /projects/mp6/mp6.ipynb
[I 2025-07-23 18:17:55.598 ServerApp] Saving file at /projects/mp6/mp6.ipynb
[I 2025-07-23 18:17:59.045 ServerApp] Kernel restarted: c04f2b15-65ea-4e06-b3e3-73a7488807e7
[I 2025-07-23 18:17:59.311 ServerApp] Starting buffering for c04f2b15-65ea-4e06-b3e3-73a7488807e7:0c1d361c-6094-45cc-99d7-071d8a06b113
[I 2025-07-23 18:17:59.670 ServerApp] Restoring connection for c04f2b15-65ea-4e06-b3e3-73a7488807e7:0c1d361c-6094-45cc-99d7-071d8a06b113
[I 2025-07-23 18:18:56.303 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:19:23.637 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:19:41.762 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:19:57.322 ServerApp] Saving file at /projects/mp6/mp6.ipynb
[I 2025-07-23 18:21:42.392 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:21:57.364 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:23:07.382 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:23:23.501 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:23:57.997 ServerApp] Saving file at /projects/mp6/mp6.ipynb
[I 2025-07-23 18:24:12.415 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:25:59.493 ServerApp] Saving file at /projects/mp6/mp6.ipynb
[I 2025-07-23 18:27:59.114 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:29:05.008 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:30:00.110 ServerApp] Saving file at /projects/mp6/mp6.ipynb
[I 2025-07-23 18:30:20.588 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:31:01.808 ServerApp] Saving file at /projects/mp6/edgar_utils.py
[I 2025-07-23 18:31:31.995 ServerApp] Saving file at /projects/mp6/mp6.ipynb
[I 2025-07-23 18:32:17.899 ServerApp] Saving file at /projects/mp6/mp6.ipynb
[I 2025-07-23 18:32:24.254 ServerApp] Kernel restarted: c04f2b15-65ea-4e06-b3e3-73a7488807e7
[I 2025-07-23 18:32:24.525 ServerApp] Starting buffering for c04f2b15-65ea-4e06-b3e3-73a7488807e7:0c1d361c-6094-45cc-99d7-071d8a06b113
[I 2025-07-23 18:32:24.850 ServerApp] Restoring connection for c04f2b15-65ea-4e06-b3e3-73a7488807e7:0c1d361c-6094-45cc-99d7-071d8a06b113
[I 2025-07-23 18:34:07.442 ServerApp] Saving file at /projects/mp6/mp6.ipynb
[I 2025-07-23 18:36:08.016 ServerApp] Starting buffering for 94fe5519-ffce-41b5-8fd0-7ce4661c4f5a:3dfc05f0-6b36-46db-9e10-44d7053ba3c3
